VOTACIO,ELECCIO,ANY_VOTACIO,DISTRICTE,CODI_BARRI,NOM_BARRI,PARTIT,NOM_PARTIT,VOTS
M,Eleccions Municipals                    ,2011,3,1,CAN PARELLADA                           ,U.C. TERRASSA  ,UNIÓ DE CENTRE PER TERRASSA                       ,10
M,Eleccions Municipals                    ,2011,3,1,CAN PARELLADA                           ,U.C.E.         ,UNIFICACIÓN COMUNISTA DE ESPAÑA                   ,7
M,Eleccions Municipals                    ,2011,3,1,CAN PARELLADA                           ,VD             ,VIA DEMOCRÁTICA                                   ,15
M,Eleccions Municipals                    ,2011,3,2,LES FONTS                               ,C.U.P. - P.A.  ,CANDIDATURA D UNITAT POPULAR / POBLE ACTIU        ,18
M,Eleccions Municipals                    ,2011,3,2,LES FONTS                               ,CIU            ,CONVERGÈNCIA I UNIÓ                               ,158
M,Eleccions Municipals                    ,2011,3,2,LES FONTS                               ,C`S            ,CIUTADANS-PARTIDO DE LA CIUDADANIA                ,29
M,Eleccions Municipals                    ,2011,3,2,LES FONTS                               ,EB-CENB        ,ESCONS EN BLANC-CIUDADANOS EN BLANCO              ,14
M,Eleccions Municipals                    ,2011,3,2,LES FONTS                               ,ERC-RI.CAT-AM  ,ESQUERRA REPUBLICANA DE CATALUNYA-REAGRUPAMENT-AM ,30
M,Eleccions Municipals                    ,2011,3,2,LES FONTS                               ,FE DE LES JONS ,FALANGE ESPAÑOLA DE LAS J.O.N.S.                  ,1
M,Eleccions Municipals                    ,2011,3,2,LES FONTS                               ,ICV-EUIA-E     ,INICIATIVA PER CATALUNYA VERDS-ESQUERRA UNIDA-ENTE,98
M,Eleccions Municipals                    ,2011,3,2,LES FONTS                               ,PAT            ,PARTIT AVANÇA TERRASSA                            ,8
M,Eleccions Municipals                    ,2011,3,2,LES FONTS                               ,PFIV           ,PARTIT FAMÍLIA I VIDA                             ,0
M,Eleccions Municipals                    ,2011,3,2,LES FONTS                               ,PP             ,PARTIDO POPULAR / PARTIT POPULAR                  ,95
M,Eleccions Municipals                    ,2011,3,2,LES FONTS                               ,PSC-PM         ,PARTIT DELS SOCIALISTES DE CATALUNYA-PROGRÉS MUNIC,213
M,Eleccions Municipals                    ,2011,3,2,LES FONTS                               ,PXC            ,PLATAFORMA PER CATALUNYA                          ,22
M,Eleccions Municipals                    ,2011,3,2,LES FONTS                               ,PXCAT          ,PARTIT PER CATALUNYA                              ,4
M,Eleccions Municipals                    ,2011,3,2,LES FONTS                               ,S.I.           ,SOLIDARITAT CATALANA PER LA INDEPENDÈNCIA         ,10
M,Eleccions Municipals                    ,2011,3,2,LES FONTS                               ,U.C. TERRASSA  ,UNIÓ DE CENTRE PER TERRASSA                       ,6
M,Eleccions Municipals                    ,2011,3,2,LES FONTS                               ,U.C.E.         ,UNIFICACIÓN COMUNISTA DE ESPAÑA                   ,1
M,Eleccions Municipals                    ,2011,3,2,LES FONTS                               ,VD             ,VIA DEMOCRÁTICA                                   ,9
M,Eleccions Municipals                    ,2011,3,3,CAN JOFRESA                             ,C.U.P. - P.A.  ,CANDIDATURA D UNITAT POPULAR / POBLE ACTIU        ,2
M,Eleccions Municipals                    ,2011,3,3,CAN JOFRESA                             ,CIU            ,CONVERGÈNCIA I UNIÓ                               ,137
M,Eleccions Municipals                    ,2011,3,3,CAN JOFRESA                             ,C`S            ,CIUTADANS-PARTIDO DE LA CIUDADANIA                ,12
M,Eleccions Municipals                    ,2011,3,3,CAN JOFRESA                             ,EB-CENB        ,ESCONS EN BLANC-CIUDADANOS EN BLANCO              ,3
M,Eleccions Municipals                    ,2011,3,3,CAN JOFRESA                             ,ERC-RI.CAT-AM  ,ESQUERRA REPUBLICANA DE CATALUNYA-REAGRUPAMENT-AM ,10
M,Eleccions Municipals                    ,2011,3,3,CAN JOFRESA                             ,FE DE LES JONS ,FALANGE ESPAÑOLA DE LAS J.O.N.S.                  ,0
M,Eleccions Municipals                    ,2011,3,3,CAN JOFRESA                             ,ICV-EUIA-E     ,INICIATIVA PER CATALUNYA VERDS-ESQUERRA UNIDA-ENTE,52
M,Eleccions Municipals                    ,2011,3,3,CAN JOFRESA                             ,PAT            ,PARTIT AVANÇA TERRASSA                            ,4
M,Eleccions Municipals                    ,2011,3,3,CAN JOFRESA                             ,PFIV           ,PARTIT FAMÍLIA I VIDA                             ,1
M,Eleccions Municipals                    ,2011,3,3,CAN JOFRESA                             ,PP             ,PARTIDO POPULAR / PARTIT POPULAR                  ,93
M,Eleccions Municipals                    ,2011,3,3,CAN JOFRESA                             ,PSC-PM         ,PARTIT DELS SOCIALISTES DE CATALUNYA-PROGRÉS MUNIC,362
M,Eleccions Municipals                    ,2011,3,3,CAN JOFRESA                             ,PXC            ,PLATAFORMA PER CATALUNYA                          ,26
M,Eleccions Municipals                    ,2011,3,3,CAN JOFRESA                             ,PXCAT          ,PARTIT PER CATALUNYA                              ,2
M,Eleccions Municipals                    ,2011,3,3,CAN JOFRESA                             ,S.I.           ,SOLIDARITAT CATALANA PER LA INDEPENDÈNCIA         ,4
M,Eleccions Municipals                    ,2011,3,3,CAN JOFRESA                             ,U.C. TERRASSA  ,UNIÓ DE CENTRE PER TERRASSA                       ,8
M,Eleccions Municipals                    ,2011,3,3,CAN JOFRESA                             ,U.C.E.         ,UNIFICACIÓN COMUNISTA DE ESPAÑA                   ,2
M,Eleccions Municipals                    ,2011,3,3,CAN JOFRESA                             ,VD             ,VIA DEMOCRÁTICA                                   ,5
M,Eleccions Municipals                    ,2011,3,4,GUADALHORCE                             ,C.U.P. - P.A.  ,CANDIDATURA D UNITAT POPULAR / POBLE ACTIU        ,0
M,Eleccions Municipals                    ,2011,3,4,GUADALHORCE                             ,CIU            ,CONVERGÈNCIA I UNIÓ                               ,45
M,Eleccions Municipals                    ,2011,3,4,GUADALHORCE                             ,C`S            ,CIUTADANS-PARTIDO DE LA CIUDADANIA                ,13
M,Eleccions Municipals                    ,2011,3,4,GUADALHORCE                             ,EB-CENB        ,ESCONS EN BLANC-CIUDADANOS EN BLANCO              ,7
M,Eleccions Municipals                    ,2011,3,4,GUADALHORCE                             ,ERC-RI.CAT-AM  ,ESQUERRA REPUBLICANA DE CATALUNYA-REAGRUPAMENT-AM ,8
M,Eleccions Municipals                    ,2011,3,4,GUADALHORCE                             ,FE DE LES JONS ,FALANGE ESPAÑOLA DE LAS J.O.N.S.                  ,0
M,Eleccions Municipals                    ,2011,3,4,GUADALHORCE                             ,ICV-EUIA-E     ,INICIATIVA PER CATALUNYA VERDS-ESQUERRA UNIDA-ENTE,37
M,Eleccions Municipals                    ,2011,3,4,GUADALHORCE                             ,PAT            ,PARTIT AVANÇA TERRASSA                            ,1
M,Eleccions Municipals                    ,2011,3,4,GUADALHORCE                             ,PFIV           ,PARTIT FAMÍLIA I VIDA                             ,7
M,Eleccions Municipals                    ,2011,3,4,GUADALHORCE                             ,PP             ,PARTIDO POPULAR / PARTIT POPULAR                  ,61
M,Eleccions Municipals                    ,2011,3,4,GUADALHORCE                             ,PSC-PM         ,PARTIT DELS SOCIALISTES DE CATALUNYA-PROGRÉS MUNIC,169
M,Eleccions Municipals                    ,2011,3,4,GUADALHORCE                             ,PXC            ,PLATAFORMA PER CATALUNYA                          ,12
M,Eleccions Municipals                    ,2011,3,4,GUADALHORCE                             ,PXCAT          ,PARTIT PER CATALUNYA                              ,0
M,Eleccions Municipals                    ,2011,3,4,GUADALHORCE                             ,S.I.           ,SOLIDARITAT CATALANA PER LA INDEPENDÈNCIA         ,4
M,Eleccions Municipals                    ,2011,3,4,GUADALHORCE                             ,U.C. TERRASSA  ,UNIÓ DE CENTRE PER TERRASSA                       ,4
M,Eleccions Municipals                    ,2011,3,4,GUADALHORCE                             ,U.C.E.         ,UNIFICACIÓN COMUNISTA DE ESPAÑA                   ,2
M,Eleccions Municipals                    ,2011,3,4,GUADALHORCE                             ,VD             ,VIA DEMOCRÁTICA                                   ,2
M,Eleccions Municipals                    ,2011,3,5,CAN PALET II                            ,C.U.P. - P.A.  ,CANDIDATURA D UNITAT POPULAR / POBLE ACTIU        ,0
M,Eleccions Municipals                    ,2011,3,5,CAN PALET II                            ,CIU            ,CONVERGÈNCIA I UNIÓ                               ,19
M,Eleccions Municipals                    ,2011,3,5,CAN PALET II                            ,C`S            ,CIUTADANS-PARTIDO DE LA CIUDADANIA                ,2
M,Eleccions Municipals                    ,2011,3,5,CAN PALET II                            ,EB-CENB        ,ESCONS EN BLANC-CIUDADANOS EN BLANCO              ,5
M,Eleccions Municipals                    ,2011,3,5,CAN PALET II                            ,ERC-RI.CAT-AM  ,ESQUERRA REPUBLICANA DE CATALUNYA-REAGRUPAMENT-AM ,10
M,Eleccions Municipals                    ,2011,3,5,CAN PALET II                            ,FE DE LES JONS ,FALANGE ESPAÑOLA DE LAS J.O.N.S.                  ,0
M,Eleccions Municipals                    ,2011,3,5,CAN PALET II                            ,ICV-EUIA-E     ,INICIATIVA PER CATALUNYA VERDS-ESQUERRA UNIDA-ENTE,25
M,Eleccions Municipals                    ,2011,3,5,CAN PALET II                            ,PAT            ,PARTIT AVANÇA TERRASSA                            ,2
M,Eleccions Municipals                    ,2011,3,5,CAN PALET II                            ,PFIV           ,PARTIT FAMÍLIA I VIDA                             ,1
M,Eleccions Municipals                    ,2011,3,5,CAN PALET II                            ,PP             ,PARTIDO POPULAR / PARTIT POPULAR                  ,45
M,Eleccions Municipals                    ,2011,3,5,CAN PALET II                            ,PSC-PM         ,PARTIT DELS SOCIALISTES DE CATALUNYA-PROGRÉS MUNIC,183
M,Eleccions Municipals                    ,2011,3,5,CAN PALET II                            ,PXC            ,PLATAFORMA PER CATALUNYA                          ,20
M,Eleccions Municipals                    ,2011,3,5,CAN PALET II                            ,PXCAT          ,PARTIT PER CATALUNYA                              ,3
M,Eleccions Municipals                    ,2011,3,5,CAN PALET II                            ,S.I.           ,SOLIDARITAT CATALANA PER LA INDEPENDÈNCIA         ,1
M,Eleccions Municipals                    ,2011,3,5,CAN PALET II                            ,U.C. TERRASSA  ,UNIÓ DE CENTRE PER TERRASSA                       ,0
M,Eleccions Municipals                    ,2011,3,5,CAN PALET II                            ,U.C.E.         ,UNIFICACIÓN COMUNISTA DE ESPAÑA                   ,1
M,Eleccions Municipals                    ,2011,3,5,CAN PALET II                            ,VD             ,VIA DEMOCRÁTICA                                   ,4
M,Eleccions Municipals                    ,2011,3,6,XUQUER                                  ,C.U.P. - P.A.  ,CANDIDATURA D UNITAT POPULAR / POBLE ACTIU        ,0
M,Eleccions Municipals                    ,2011,3,6,XUQUER                                  ,CIU            ,CONVERGÈNCIA I UNIÓ                               ,42
M,Eleccions Municipals                    ,2011,3,6,XUQUER                                  ,C`S            ,CIUTADANS-PARTIDO DE LA CIUDADANIA                ,6
M,Eleccions Municipals                    ,2011,3,6,XUQUER                                  ,EB-CENB        ,ESCONS EN BLANC-CIUDADANOS EN BLANCO              ,9
M,Eleccions Municipals                    ,2011,3,6,XUQUER                                  ,ERC-RI.CAT-AM  ,ESQUERRA REPUBLICANA DE CATALUNYA-REAGRUPAMENT-AM ,10
M,Eleccions Municipals                    ,2011,3,6,XUQUER                                  ,FE DE LES JONS ,FALANGE ESPAÑOLA DE LAS J.O.N.S.                  ,5
M,Eleccions Municipals                    ,2011,3,6,XUQUER                                  ,ICV-EUIA-E     ,INICIATIVA PER CATALUNYA VERDS-ESQUERRA UNIDA-ENTE,31
M,Eleccions Municipals                    ,2011,3,6,XUQUER                                  ,PAT            ,PARTIT AVANÇA TERRASSA                            ,5
M,Eleccions Municipals                    ,2011,3,6,XUQUER                                  ,PFIV           ,PARTIT FAMÍLIA I VIDA                             ,0
M,Eleccions Municipals                    ,2011,3,6,XUQUER                                  ,PP             ,PARTIDO POPULAR / PARTIT POPULAR                  ,50
M,Eleccions Municipals                    ,2011,3,6,XUQUER                                  ,PSC-PM         ,PARTIT DELS SOCIALISTES DE CATALUNYA-PROGRÉS MUNIC,153
M,Eleccions Municipals                    ,2011,3,6,XUQUER                                  ,PXC            ,PLATAFORMA PER CATALUNYA                          ,26
M,Eleccions Municipals                    ,2011,3,6,XUQUER                                  ,PXCAT          ,PARTIT PER CATALUNYA                              ,3
M,Eleccions Municipals                    ,2011,3,6,XUQUER                                  ,S.I.           ,SOLIDARITAT CATALANA PER LA INDEPENDÈNCIA         ,3
M,Eleccions Municipals                    ,2011,3,6,XUQUER                                  ,U.C. TERRASSA  ,UNIÓ DE CENTRE PER TERRASSA                       ,3
M,Eleccions Municipals                    ,2011,3,6,XUQUER                                  ,U.C.E.         ,UNIFICACIÓN COMUNISTA DE ESPAÑA                   ,5
M,Eleccions Municipals                    ,2011,3,6,XUQUER                                  ,VD             ,VIA DEMOCRÁTICA                                   ,1
M,Eleccions Municipals                    ,2011,3,30,SEGLE XX                                ,C.U.P. - P.A.  ,CANDIDATURA D UNITAT POPULAR / POBLE ACTIU        ,32
